ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
e69524e8f22e589ddadc5f6298a5c347	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Cordycipitaceae	 Lecanicillium	 Lecanicillium_flavidum
f81e58569e585af8950f9012e67a0fb8	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Lentitheciaceae		
33298029e6f7717e34d5908064a46bfd	Fungi	 Basidiomycota	 Cystobasidiomycetes	 Cystobasidiales	 Cystobasidiaceae	 Cystobasidium	 Cystobasidium_slooffiae
cf9e1f65803605f7dcfe03bb3b06d920	Fungi	 Ascomycota	 Sordariomycetes	 Coniochaetales	 Coniochaetaceae	 Lecythophora	 Lecythophora_sp
9c792146f5f5db6a39ecb037129959b9	Fungi	 Ascomycota	 Lecanoromycetes	 Acarosporales	 Acarosporaceae	 Acarospora	 Acarospora_sp
c2fdd15a80d3b253234216e580190a9e	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Cladosporiaceae	 Cladosporium	 Cladosporium_tenuissimum
77acbe5e99a2cb6fdb838c5cef5f46ed	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Tylosporaceae	 Tylospora	 Tylospora_sp
40eec79f8707cf6b1fdd549da98aa638	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Leotiaceae	 Pezoloma	 Pezoloma_sp
3467199d7a7485227039f2bcdf9c0e7d	Fungi	 Ascomycota	 Dothideomycetes	 Gloniales	 Gloniaceae	 Cenococcum	 Cenococcum_sp
a3e9b2c08fd6bc8c073e71a53357af95	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Capnodiales_fam_Incertae_sedis	 Pseudopenidiella	 Pseudopenidiella_sp
0d409ea99c659c27074a1c0619dc771c	Fungi	 Ascomycota					
ffdbd457b85dd2c4142ae51ec1814202	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_sp
ab6357200f581d59dd089caa065edc34	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscyphaceae_gen_Incertae_sedis	 Hyaloscyphaceae_sp
64911d58b925f6c4f749fc74fbfe1712	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
4c92a9f912b1e9560d916f5128239ede	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Clavariaceae	 Clavariaceae_gen_Incertae_sedis	 Clavariaceae_sp
a27f0ab336d06883414431a86a52843c	Fungi	 Basidiomycota	 Cystobasidiomycetes	 Cystobasidiomycetes_ord_Incertae_sedis	 Microsporomycetaceae	 Microsporomycetaceae_gen_Incertae_sedis	 Microsporomycetaceae_sp
05c25d7b6bd36a298ea57cffb9b50fc4	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_macrocystis
39067e552005a381b7e6dbc7ddd9de1a	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
2c9c9dda77734b19282d2fb57594fcee	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Cistella	
411d1d2b8e5453d1444690b764a64d3d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
326699d8422963c89fdd310c28a07e68	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
9b5d8cd5b552014ab3fe55f31e7277cf	Fungi	 Basidiomycota	 Tremellomycetes	 Filobasidiales	 Piskurozymaceae	 Piskurozyma	 Piskurozyma_sp
eb2721b4660f103288a6121d0738aaab	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
d3f7292cec9cbe5c4ddc0b0d68a164be	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Capronia	 Capronia_sp
d7ce482a99622105d017dbc34c307222	Fungi	 Basidiomycota	 Agaricomycetes	 Thelephorales	 Bankeraceae	 Hydnellum	
172878c604fa9ce01945ace7034dd2cf	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Lindgomycetaceae	 Clohesyomyces	 Clohesyomyces_sp
38221b0cfcb9c56ca2ed733bff0969d8	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Sarcosomataceae	 Pseudoplectania	 Pseudoplectania_sp
96a0960d7c5bfeb6416d2c8c1bf15ffb	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Chaetomiaceae	 Mycothermus	 Mycothermus_sp
f7dc8870fe6d859935871280ca3548d3	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_fuckelii
f029a9d91dd5ce8b10af7b19df8b8865	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Nectriaceae	 Fusarium	 Fusarium_equiseti
52f82742433fa917c6beac577e9548ee	Fungi	 Basidiomycota	 Agaricomycetes	 Auriculariales	 Exidiaceae	 Basidiodendron	 Basidiodendron_sp
a4ac9ec4366bae2c669e3c46d5ece72d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Ascocorticiaceae	 Ascocorticium	 Ascocorticium_sp
aa97b61f1c6deaf697182244503d8899	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriaceae	 Camptophora	 Camptophora_hylomeconis
6381b1777f8ab52252a6fd60d19bc1a6	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Bulleribasidiaceae	 Vishniacozyma	 Vishniacozyma_sp
811047310c57dc7a14315faf8bf5d3b0	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
e391e8c8c2d70f1c396b35f2b351f75e	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Entolomataceae	 Clitopilopsis	 Clitopilopsis_sp
edcb1a5b1c47d2e579ffee11a80c3336	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_gentilis
34433d106558cc4fd817e8ecc0f84ecb	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Sordariales_fam_Incertae_sedis	 Sordariales_gen_Incertae_sedis	 Sordariales_sp
a60714cf0f6502be6feedb4e90e21a66	Fungi	 Ascomycota	 Dothideomycetes	 Gloniales	 Gloniaceae	 Cenococcum	 Cenococcum_sp
f7868171d4be7596c42731fa7b81c808	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
4ed1f6ed808ede2c654daded8e7e1ed0	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
1c710aa6c96340569b55c265c85ff9fe	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	
c414ad90b6d062cb202d55115e282456	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_pseudoaffinis
f676350598fb2944929c9cbdf60dca36	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
0c053b7e5792aba990c025a6a2b8cc1e	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
05e55bed4eadc7ab754c9d6ff8465039	Fungi	 Ascomycota	 Leotiomycetes	 Rhytismatales			
d67abe2a6e5f9e5031144421c45bc94f	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
2f08f614b45417baff8681dab379aed4	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
1bcee9d380db6cc8b8fb77ffb37745c4	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Pyronemataceae	 Pulvinula	 Pulvinula_sp
e31b61b2606510ef222b12606791c461	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_sp
b62101e121d53512ebd19be1d8105329	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Clavariaceae	 Clavaria	 Clavaria_sp
fb40c0f99727c8896d34c8958a2b8ee9	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Tylosporaceae	 Tylospora	 Tylospora_sp
80a0bc62377cdf2878443ec0606f6e73	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
e6d5206034274e751672e63044ed30a7	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Myxotrichaceae	 Oidiodendron	 Oidiodendron_sp
b39a809c6a996b65953c9b74919019ce	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
4a85c13004e36cd92ac5bfb42fcc1437	Fungi	 Basidiomycota	 Agaricomycetes	 Thelephorales	 Thelephoraceae	 Tomentellopsis	 Tomentellopsis_submollis
31439f72ab158d16aea3fac605b24e94	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Sporormiaceae	 Sporormiella	 Sporormiella_leporina
a1c1c39a0299f1e2002a2bd646e161e1	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Chaetomiaceae	 Mycothermus	 Mycothermus_sp
c2b696834d5b963e5b2a94cd7a263884	Fungi	 Ascomycota	 Sordariomycetes	 Coniochaetales	 Coniochaetaceae	 Coniochaeta	 Coniochaeta_sp
acf3cf5d9ee8c5724f1626f1874b7a12	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
af72bae265de175c89c26b75ae280f01	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
9761b5edfe020a2f6fcf2b579b4d1502	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscyphaceae_gen_Incertae_sedis	 Hyaloscyphaceae_sp
f4b60a11d4be5d01b3d95230a989c3d1	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
cd1c7029a898c82b884adef6b951c291	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
329dcc0e43c0e86e9083a7f4c987483f	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
9661aa54c04927fc744256360c6b0306	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Pyronemataceae	 Pulvinula	 Pulvinula_sp
1d32ad9de516c6a480dba77cd4c193ae	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
58d6db95a6c5a9b7410aeca41dea232f	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
26a05504b796d857c2ac58aeaf9d7018	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Cucurbitariaceae	 Pyrenochaetopsis	 Pyrenochaetopsis_leptospora
6a09c04f9cf7f2e566b78e743ee357be	Fungi	 Ascomycota					
16fe2010be6ab30a3f6a56be84496f8d	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
195a09ef886afaea8d80966e97a51645	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Lactarius	 Lactarius_trivialis
3661f29034451b428df8adbebbbefabb	Fungi	 Ascomycota	 Dothideomycetes	 Venturiales	 Venturiaceae	 Venturia	 Venturia_sp
5427c82deb578988cd7e9242f3919f15	Fungi	 Basidiomycota	 Agaricomycetes	 Hymenochaetales	 Hymenochaetales_fam_Incertae_sedis	 Hymenochaetales_gen_Incertae_sedis	 Hymenochaetales_sp
b702e064299fcce5b2e1e1d718e0d0b8	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
a691893fe58020f1b68aa837305097f1	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
43358968e003ce4a687dc021e91efc1f	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Sarcosomataceae	 Pseudoplectania	 Pseudoplectania_lignicola
dccaed9592fa469ea55eb08b3ab65f35	Fungi	 Ascomycota	 Taphrinomycetes	 Taphrinales	 Taphrinaceae	 Taphrinaceae_gen_Incertae_sedis	 Taphrinaceae_sp
34fd3462c76145b3c22efd324b83d4a7	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Bulleribasidiaceae	 Bulleribasidiaceae_gen_Incertae_sedis	 Bulleribasidiaceae_sp
f92e3d8e45c25ff18171784b348e556d	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
25abb1fc8c106488a2371b28406a799e	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
c77cfc367007639c66a8faefe14d01a7	Fungi	 Ascomycota	 Geoglossomycetes	 Geoglossales	 Geoglossaceae		
170fa6b41d4c121c3ca437fdf4e472d6	Fungi	 Ascomycota	 Eurotiomycetes	 Eurotiales	 Eurotiales_fam_Incertae_sedis	 Eurotiales_gen_Incertae_sedis	 Eurotiales_sp
25ebe12bc56bf875458e4f7be8401aec	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis		
482e1855dc5c81649f90a541f01cabd8	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Hygrophoraceae	 Hygrophorus	
5f7a4868de5a2463704b97d29776baec	Fungi	 Ascomycota					
17c3556535753fe032e9c51c60e36000	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricomycetes_ord_Incertae_sedis	 Agaricomycetes_fam_Incertae_sedis	 Agaricomycetes_gen_Incertae_sedis	 Agaricomycetes_sp
2fd4a25f5831f7a18d58c2204aee5902	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
dde3559448ca834eec8b3abe9f9e1976	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Phaeotremellaceae	 Phaeotremella	
ef8c0a9be9cf9d5cb4402af9dbadf8af	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
98f4249d4fc45ffae226d54df177389b	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Atheliaceae	 Athelia	 Athelia_sp
cd9188489099a359b290c53e96e03080	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Hymenoscyphus	 Hymenoscyphus_tetracladius
d92b5e2555625db1840149a969eda49e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
4ef32bcf5515168b2ae87997de65d2a2	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
64767e4321c7dbadbfde2c69e0a0bcb2	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
1a16d39cba338cddb988167f30e1e3d0	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Discinellaceae		
16cee53502e221007e05f44117fcf497	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
2af4c1f903477825aff7c7fcded176f8	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae		
1743e12db5cf766b898f98696a1a1679	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Mollisiaceae	 Phialocephala	 Phialocephala_helvetica
23ea8e6a8228c0023b20c04c7e43128a	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Thaxterogaster	 Thaxterogaster_comarostaphylidis
51df59045b52c6767459ed5025a0cf5e	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
83666a0a439b68a173a39ceed297d02f	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Phaeotremellaceae	 Phaeotremella	 Phaeotremella_sp
31967c17e43c54f532ba1a04aefaf523	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
1cb8ee5c79989742160c85bd31e5a1cb	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
24fab1bf0a6595773786cb0b586a5921	Fungi	 Ascomycota	 Eurotiomycetes	 Eurotiales	 Aspergillaceae	 Penicillium	
2f4bc8eec770743b6726a8075a9f8f79	Fungi	 Chytridiomycota	 Rhizophydiomycetes	 Rhizophydiales	 Rhizophydiales_fam_Incertae_sedis	 Rhizophydiales_gen_Incertae_sedis	 Rhizophydiales_sp
a50af070305f10fcaeb5186ca3a210c5	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Neosorocybe	 Neosorocybe_pini
fa719c5f629ab8fdd09e9fd8b694ea96	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Melanommataceae	 Herpotrichia	
f57c036ee58d5c43cdca3d0041ca6800	Fungi	 Ascomycota					
3785e23682f7ce14e4093fcb83c01adf	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Mycenaceae	 Mycena	 Mycena_sp
7fc33e518bae6ccc9bd1351b11d976cd	Fungi	 Chytridiomycota	 Chytridiomycota_cls_Incertae_sedis	 Chytridiomycota_ord_Incertae_sedis	 Chytridiomycota_fam_Incertae_sedis	 Chytridiomycota_gen_Incertae_sedis	 Chytridiomycota_sp
1a160ce0c9849974db458de6d0571bb8	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscyphaceae_gen_Incertae_sedis	 Hyaloscyphaceae_sp
d24b0904e694712843e1bc04d0185494	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Chaetomiaceae	 Mycothermus	 Mycothermus_sp
dfa22adfde0d04d5f9b3a7eae9f5adbd	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Mycenaceae	 Mycena	
fa4186b07f95e02cfa9b2ad4a8f378e3	Fungi	 Ascomycota	 Geoglossomycetes	 Geoglossales	 Geoglossaceae	 Sarcoleotia	 Sarcoleotia_sp
329dbf46068adc241da694b6d349be5c	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
86e1b124156b4dad65877ad20ced9450	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_pinisquamulosus
6cdf8730a46166175382e997ea5c3666	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Clavariaceae	 Clavariaceae_gen_Incertae_sedis	 Clavariaceae_sp
969b01bfc15a6730b5c745e8a2d512a2	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
762598d3b93adaa34eedfa8816c49a7e	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
8f6095b8d7d31960d1b9143fd4a7f8ab	Fungi	 Basidiomycota	 Microbotryomycetes	 Microbotryomycetes_ord_Incertae_sedis	 Microbotryomycetes_fam_Incertae_sedis	 Pseudoleucosporidium	 Pseudoleucosporidium_fasciculatum
52397f5c8cbb79e6466d77ac26bc062f	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Dermateaceae	 Cryptosporiopsis	 Cryptosporiopsis_sp
ae53dde94ed9c741ea5d4e57b19714bc	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
7850c18df25ff8d60e066103825280b8	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
bf8ce7104ad2d1ed6efefcf99eba2f44	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
53e38a17d3cb7a8eeca4e1f64741ecc7	Fungi	 Ascomycota	 Dothideomycetes	 Mycosphaerellales	 Extremaceae	 Extremus	 Extremus_sp
963ae4d92c420a1e3b64b3d09a3b0594	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Bulleribasidiaceae	 Vishniacozyma	 Vishniacozyma_sp
69f61addc920ff4ac0df4c899fafca97	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
fc1d97b8f7699250a452762d90af8298	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
6f9ab4b9855436174eaf6863db0d07ab	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
96f170b19d7d6630d582d4b42e12170e	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
4e86ecf0b0928badcb87b0b3d7d1aa4a	Fungi	 Ascomycota	 Lecanoromycetes	 Lecanorales	 Parmeliaceae	 Parmeliopsis	 Parmeliopsis_hyperopta
7aa55fcabf43233a87589c76123e744a	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_holubovae
51bce679464830e6d710d86156b149f5	Fungi	 Basidiomycota	 Agaricomycetes	 Boletales	 Suillaceae	 Suillus	 Suillus_cavipes
ca4e843b403eebdd4c22a4809927d0c8	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
22f6ba02028fa52f0320819272f0eb59	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
6613a34d1c21111a3cdbc039c893c0a9	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	
2c6ebdb38515e8dc680dc3e14ab83971	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
5681e811e0a75bc884459788651a3c84	Fungi	 Rozellomycota	 Rozellomycotina_cls_Incertae_sedis	 Branch02	 Branch02_fam_Incertae_sedis	 Branch02_gen_Incertae_sedis	 Branch02_sp
8b59dd2ff89e3898a517f88dc840368e	Fungi	 Basidiomycota	 Agaricomycetes	 Thelephorales	 Thelephoraceae	 Thelephora	 Thelephora_sp
f24af2ffa45e6f3836f651862a7a7a38	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
e2f12d6fa3d4066f40b844996c2d5c3d	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
c424f11af95710e6ec75f22857abcb19	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
1b44c052fd16302707b4187f4d7de4ac	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
4d1098a87c931f56bd5aff06f9fb42d6	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
04fb6e50450b8e5ee8afb381845c7619	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Pyronemataceae	 Trichophaea	 Trichophaea_sp
d9b6c89823adf3e76b4dc7f480b501ff	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
269cbbafa66b68b1abd9dee8ec26344b	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Pilodermataceae	 Piloderma	 Piloderma_sp
dcb9efe679b71a01325ea715efc51b19	Fungi	 Ascomycota					
114d975b43af8f13fdd5fecb22d8f6e9	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Lactarius	 Lactarius_sp
612e15f3abc8630dd6e81bb1002bb4e1	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_sp
189ac0f2a71d7266805bad32f9df02d1	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
3b4c958550f878820761c0a55eede56c	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
